,timestamp,open,high,low,close,ema_short,ema_long,atr,adx
10820,2025-01-30 16:13:00,21623.75,21639.75,21620.0,21634.0,21638.78,21634.39,23.5216,17.99
10821,2025-01-30 16:15:00,21635.5,21640.0,21629.0,21634.25,21637.23,21634.41,21.9459,18.27
10822,2025-01-30 16:17:00,21633.5,21638.25,21625.5,21631.0,21635.55,21634.1,20.3807,18.87
10823,2025-01-30 16:19:00,21634.5,21635.5,21622.0,21628.5,21634.01,21633.65,19.0846,19.89
10824,2025-01-30 16:21:00,21628.0,21638.25,21627.0,21630.75,21632.52,21632.98,18.3204,20.37
10825,2025-01-30 16:23:00,21634.25,21634.75,21621.5,21625.5,21631.23,21632.32,17.3069,21.25
10826,2025-01-30 16:25:00,21629.0,21631.5,21626.25,21629.25,21630.24,21631.64,15.9113,22.41
10827,2025-01-30 16:27:00,21630.25,21637.25,21628.5,21635.75,21631.34,21631.9,14.6926,22.63
10828,2025-01-30 16:29:00,21631.5,21634.75,21630.0,21631.75,21631.57,21631.92,13.4888,22.19
10829,2025-01-30 16:31:00,21632.5,21691.0,21583.5,21643.75,21634.35,21633.14,19.6574,23.22
10830,2025-01-30 16:33:00,21645.0,21648.25,21621.5,21625.0,21634.59,21633.59,22.1434,25.67
10831,2025-01-30 16:35:00,21621.25,21636.75,21610.0,21631.0,21631.46,21632.19,22.2805,26.32
10832,2025-01-30 16:37:00,21628.0,21633.0,21618.0,21630.0,21630.61,21631.64,21.3274,26.78
10833,2025-01-30 16:39:00,21635.5,21640.0,21631.25,21633.75,21632.06,21632.18,20.4073,27.91
10834,2025-01-30 16:41:00,21624.5,21625.0,21606.0,21610.25,21626.49,21629.55,20.4124,25.08
10835,2025-01-30 16:43:00,21618.25,21625.75,21612.0,21613.0,21622.51,21627.13,19.5112,22.05
10836,2025-01-30 16:45:00,21623.75,21626.0,21618.0,21621.0,21622.33,21626.25,18.4395,19.65
10837,2025-01-30 16:47:00,21624.0,21633.5,21622.5,21625.25,21623.14,21625.95,17.3649,18.49
10838,2025-01-30 16:49:00,21613.75,21617.0,21607.25,21608.5,21618.55,21623.28,16.6807,16.49
10839,2025-01-30 16:51:00,21616.5,21622.25,21614.5,21620.0,21618.59,21622.46,15.6992,14.44
10840,2025-01-30 16:53:00,21617.25,21624.0,21615.5,21624.0,21619.98,21622.44,14.4422,12.86
10841,2025-01-30 16:55:00,21615.0,21620.25,21611.0,21613.75,21618.62,21621.38,14.0088,11.6
10842,2025-01-30 16:57:00,21613.25,21613.25,21595.0,21598.75,21613.62,21618.57,13.8966,11.63
10843,2025-01-30 16:59:00,21601.0,21606.5,21598.5,21602.5,21609.3,21615.62,13.2833,13.08
10844,2025-01-30 18:01:00,21684.0,21700.0,21670.0,21689.0,21624.87,21621.58,19.1078,15.62
10845,2025-01-30 18:03:00,21682.5,21686.75,21680.25,21680.75,21645.19,21631.95,17.7524,21.43
10846,2025-01-30 18:05:00,21717.75,21723.25,21713.5,21715.25,21670.65,21646.53,18.5237,27.78
10847,2025-01-30 18:07:00,21713.5,21725.0,21711.75,21722.0,21687.9,21658.99,17.648,32.52
10848,2025-01-30 18:09:00,21719.0,21722.75,21704.0,21711.25,21697.66,21668.76,17.2029,35.68
10849,2025-01-30 18:11:00,21714.75,21716.5,21709.5,21709.75,21702.81,21676.29,15.8803,37.28
10850,2025-01-30 18:13:00,21712.5,21714.5,21708.0,21708.0,21705.48,21682.2,14.8368,38.13
10851,2025-01-30 18:15:00,21706.75,21709.75,21705.75,21708.0,21706.03,21686.5,13.5596,38.12
10852,2025-01-30 18:17:00,21711.0,21711.75,21706.0,21706.25,21706.67,21690.21,12.633,38.49
10853,2025-01-30 18:19:00,21698.5,21699.25,21693.25,21695.5,21702.97,21691.3,12.366,35.79
10854,2025-01-30 18:21:00,21696.0,21697.75,21691.5,21693.0,21699.9,21691.86,11.341,33.04
10855,2025-01-30 18:23:00,21684.25,21687.25,21682.5,21685.5,21694.4,21690.59,10.9637,28.62
10856,2025-01-30 18:25:00,21692.25,21694.0,21690.25,21692.0,21693.49,21690.82,10.4177,25.88
10857,2025-01-30 18:27:00,21690.0,21693.0,21683.25,21685.5,21691.3,21690.24,10.077,22.6
10858,2025-01-30 18:29:00,21672.75,21676.5,21670.0,21672.0,21684.55,21687.18,10.1314,22.08
10859,2025-01-30 18:31:00,21670.5,21677.75,21662.0,21667.5,21679.01,21684.08,10.6401,22.42
10860,2025-01-30 18:33:00,21667.25,21671.5,21665.0,21665.5,21674.43,21681.0,10.0532,22.23
10861,2025-01-30 18:35:00,21670.0,21671.75,21665.25,21665.25,21671.8,21678.61,9.4974,21.94
10862,2025-01-30 18:37:00,21663.75,21668.5,21660.5,21668.25,21669.64,21676.36,9.1751,22.05
10863,2025-01-30 18:39:00,21674.75,21676.0,21668.5,21672.25,21670.94,21675.83,9.0272,19.8
10864,2025-01-30 18:41:00,21670.0,21681.75,21666.25,21676.75,21671.79,21675.35,9.2059,18.16
10865,2025-01-30 18:43:00,21683.0,21683.5,21677.5,21680.0,21675.19,21676.39,8.8637,17.63
10866,2025-01-30 18:45:00,21682.5,21683.5,21676.75,21677.5,21676.74,21676.95,8.3736,16.62
10867,2025-01-30 18:47:00,21674.0,21681.5,21672.25,21679.75,21676.94,21676.98,8.4114,14.72
10868,2025-01-30 18:49:00,21685.75,21689.0,21684.5,21687.25,21680.37,21678.62,8.0881,14.15
10869,2025-01-30 18:51:00,21680.25,21687.75,21679.5,21685.25,21681.41,21679.4,8.3094,12.83
10870,2025-01-30 18:53:00,21683.25,21683.75,21676.0,21677.25,21680.75,21679.46,7.9173,12.62
10871,2025-01-30 18:55:00,21674.0,21688.5,21673.75,21687.0,21681.04,21679.76,8.3777,12.64
10872,2025-01-30 18:57:00,21691.75,21700.0,21690.0,21699.0,21686.31,21682.48,8.5017,12.74
10873,2025-01-30 18:59:00,21697.0,21697.75,21693.5,21696.75,21690.15,21684.99,8.0818,13.54
10874,2025-01-30 19:01:00,21698.25,21700.0,21682.75,21686.5,21690.75,21686.25,8.7478,12.84
10875,2025-01-30 19:03:00,21685.5,21687.25,21680.75,21686.75,21689.03,21686.19,9.0849,13.95
10876,2025-01-30 19:05:00,21686.5,21689.5,21684.25,21688.75,21688.69,21686.51,8.6561,14.46
10877,2025-01-30 19:07:00,21689.0,21689.5,21680.25,21681.5,21687.42,21686.32,8.5568,14.41
10878,2025-01-30 19:09:00,21679.25,21684.5,21679.0,21683.5,21685.29,21685.46,8.1688,15.39
10879,2025-01-30 19:11:00,21690.5,21697.25,21690.25,21697.0,21688.39,21686.89,8.1252,13.99
10880,2025-01-30 19:13:00,21693.75,21694.5,21690.75,21694.0,21690.29,21688.06,7.6054,12.8
10881,2025-01-30 19:15:00,21693.25,21695.0,21691.0,21693.0,21691.26,21688.92,7.1419,11.76
10882,2025-01-30 19:17:00,21689.0,21697.0,21688.0,21694.75,21691.6,21689.45,7.3979,10.58
10883,2025-01-30 19:19:00,21696.25,21698.75,21694.0,21698.25,21693.63,21690.79,6.8839,9.55
10884,2025-01-30 19:21:00,21701.25,21702.5,21697.5,21701.0,21696.45,21692.65,6.7404,10.53
10885,2025-01-30 19:23:00,21698.5,21702.0,21698.25,21701.0,21697.72,21693.91,6.2787,11.51
10886,2025-01-30 19:25:00,21701.5,21705.5,21701.5,21704.75,21699.65,21695.48,5.901,13.28
10887,2025-01-30 19:27:00,21701.25,21704.25,21697.25,21699.25,21699.75,21696.26,6.0359,13.16
10888,2025-01-30 19:29:00,21700.0,21704.25,21700.0,21703.75,21700.59,21697.25,5.7898,13.27
10889,2025-01-30 19:31:00,21706.75,21710.5,21705.75,21707.75,21702.97,21698.97,5.7129,15.7
10890,2025-01-30 19:33:00,21703.25,21704.0,21699.75,21701.0,21702.7,21699.55,5.7601,14.85
10891,2025-01-30 19:35:00,21701.0,21703.75,21699.75,21702.25,21702.38,21699.94,5.4016,13.85
10892,2025-01-30 19:37:00,21700.0,21702.75,21698.75,21700.25,21701.65,21700.01,5.1919,12.44
10893,2025-01-30 19:39:00,21700.75,21701.75,21696.5,21697.75,21700.69,21699.85,5.0507,11.76
10894,2025-01-30 19:41:00,21704.25,21708.0,21704.0,21707.5,21702.54,21700.86,5.1062,11.02
10895,2025-01-30 19:43:00,21707.75,21708.25,21705.75,21706.5,21704.09,21701.9,4.8467,11.83
10896,2025-01-30 19:45:00,21708.75,21710.75,21708.0,21710.5,21706.03,21703.21,4.5579,13.33
10897,2025-01-30 19:47:00,21718.75,21718.75,21713.0,21715.5,21710.0,21705.63,5.0384,17.98
10898,2025-01-30 19:49:00,21714.5,21715.25,21711.5,21712.0,21711.04,21706.9,4.9438,21.17
10899,2025-01-30 19:51:00,21713.5,21713.75,21707.0,21709.0,21711.07,21707.66,5.0434,21.76
10900,2025-01-30 19:53:00,21708.0,21713.25,21708.0,21712.25,21710.81,21708.1,4.9226,21.06
10901,2025-01-30 19:55:00,21708.25,21710.25,21707.0,21708.75,21709.99,21708.18,4.8912,20.74
10902,2025-01-30 19:57:00,21711.0,21711.5,21708.75,21711.5,21710.41,21708.69,4.6294,20.87
10903,2025-01-30 19:59:00,21709.0,21710.0,21706.0,21708.75,21709.81,21708.7,4.5261,19.69
10904,2025-01-30 20:01:00,21707.75,21707.75,21699.5,21699.5,21707.5,21707.83,4.7432,19.04
10905,2025-01-30 20:03:00,21697.0,21701.25,21696.75,21697.75,21703.83,21706.0,4.776,20.69
10906,2025-01-30 20:05:00,21698.5,21700.0,21695.25,21697.25,21701.58,21704.54,4.6895,21.99
10907,2025-01-30 20:07:00,21698.25,21703.0,21698.0,21703.0,21701.41,21703.92,4.6162,22.13
10908,2025-01-30 20:09:00,21702.25,21702.75,21696.25,21698.25,21700.91,21703.27,4.8094,20.28
10909,2025-01-30 20:11:00,21698.25,21699.0,21695.0,21697.25,21699.79,21702.33,4.615,20.21
10910,2025-01-30 20:13:00,21698.75,21702.5,21697.0,21702.25,21700.16,21702.04,4.6208,19.14
10911,2025-01-30 20:15:00,21704.0,21705.5,21703.25,21704.0,21701.42,21702.32,4.3937,16.78
10912,2025-01-30 20:17:00,21710.25,21715.75,21710.25,21715.25,21705.6,21704.15,4.8114,18.24
10913,2025-01-30 20:19:00,21714.5,21716.75,21713.25,21716.25,21709.11,21706.09,4.6805,20.0
10914,2025-01-30 20:21:00,21713.75,21715.5,21710.25,21714.0,21710.95,21707.5,4.6263,20.64
10915,2025-01-30 20:23:00,21718.75,21722.5,21716.25,21717.0,21713.37,21709.27,4.8997,22.27
10916,2025-01-30 20:25:00,21716.25,21719.75,21716.25,21718.75,21714.95,21710.73,4.8561,22.53
10917,2025-01-30 20:27:00,21726.25,21734.5,21726.0,21732.75,21720.44,21714.08,5.6234,25.8
10918,2025-01-30 20:29:00,21705.0,21722.75,21704.0,21719.5,21717.82,21713.84,9.9023,26.79
10919,2025-01-30 20:31:00,21726.0,21734.5,21725.25,21730.0,21721.6,21716.34,9.7793,25.75
10920,2025-01-30 20:33:00,21732.75,21737.0,21725.0,21728.25,21724.68,21718.76,9.6541,24.38
10921,2025-01-30 20:35:00,21728.5,21735.0,21727.5,21731.25,21726.56,21720.68,9.4071,23.4
10922,2025-01-30 20:37:00,21729.5,21733.0,21728.25,21732.25,21728.09,21722.42,8.9314,22.34
10923,2025-01-30 20:39:00,21731.75,21732.5,21730.25,21732.25,21729.55,21724.1,8.1271,20.93
10924,2025-01-30 20:41:00,21727.5,21733.75,21727.25,21732.25,21729.76,21725.12,7.8034,20.21
10925,2025-01-30 20:43:00,21729.75,21733.75,21729.0,21732.75,21730.4,21726.22,7.2336,18.97
10926,2025-01-30 20:45:00,21734.75,21740.75,21734.5,21740.25,21732.94,21728.14,7.1338,17.0
10927,2025-01-30 20:47:00,21758.75,21763.25,21756.5,21760.25,21742.41,21733.53,7.9432,19.73
10928,2025-01-30 20:49:00,21763.0,21764.5,21759.5,21763.5,21749.93,21738.69,7.6206,22.62
10929,2025-01-30 20:51:00,21763.5,21764.25,21759.75,21763.25,21754.72,21742.95,7.2239,24.98
10930,2025-01-30 20:53:00,21762.25,21766.25,21761.25,21764.5,21757.92,21746.52,6.8678,26.93
10931,2025-01-30 20:55:00,21762.5,21767.0,21760.75,21763.25,21759.68,21749.34,6.7827,28.07
10932,2025-01-30 20:57:00,21764.25,21773.25,21764.0,21769.5,21762.34,21752.39,6.8904,29.64
10933,2025-01-30 20:59:00,21773.0,21779.75,21772.5,21777.75,21767.04,21756.36,7.1058,32.44
10934,2025-01-30 21:01:00,21775.0,21785.0,21774.5,21782.75,21771.42,21760.28,7.3246,35.55
10935,2025-01-30 21:03:00,21782.5,21782.75,21775.0,21776.0,21774.07,21763.52,7.1843,37.15
10936,2025-01-30 21:05:00,21777.25,21778.75,21774.25,21775.0,21774.68,21765.66,6.7316,36.84
10937,2025-01-30 21:07:00,21774.5,21776.0,21770.75,21770.75,21773.91,21766.87,6.4777,35.27
10938,2025-01-30 21:09:00,21764.5,21767.0,21759.25,21759.5,21769.52,21766.01,6.6033,31.11
10939,2025-01-30 21:11:00,21760.0,21765.5,21759.75,21762.75,21766.6,21765.19,6.4194,27.56
10940,2025-01-30 21:13:00,21763.0,21764.5,21760.0,21761.75,21765.06,21764.7,6.1218,23.83
10941,2025-01-30 21:15:00,21763.0,21763.25,21761.0,21761.75,21764.03,21764.27,5.6714,20.66
10942,2025-01-30 21:17:00,21761.75,21762.25,21752.0,21758.25,21762.55,21763.53,5.8046,19.5
10943,2025-01-30 21:19:00,21759.5,21759.5,21756.0,21756.75,21760.9,21762.58,5.4208,20.07
10944,2025-01-30 21:21:00,21760.5,21761.25,21757.5,21758.5,21760.32,21762.02,5.2238,20.03
10945,2025-01-30 21:23:00,21757.5,21760.0,21755.25,21759.75,21759.71,21761.42,5.0259,20.42
10946,2025-01-30 21:25:00,21756.0,21757.25,21754.5,21755.0,21758.18,21760.39,5.044,22.09
10947,2025-01-30 21:27:00,21757.5,21758.75,21753.5,21753.75,21757.18,21759.55,4.9895,22.77
10948,2025-01-30 21:29:00,21750.75,21752.5,21748.75,21750.5,21754.82,21758.0,4.9182,24.54
10949,2025-01-30 21:31:00,21751.25,21751.5,21747.75,21748.0,21752.8,21756.49,4.807,26.63
10950,2025-01-30 21:33:00,21746.25,21750.0,21745.75,21747.0,21750.63,21754.8,4.8795,29.65
10951,2025-01-30 21:35:00,21742.5,21744.25,21741.0,21743.5,21747.87,21752.74,4.854,33.04
10952,2025-01-30 21:37:00,21742.25,21744.0,21740.75,21741.75,21745.74,21750.87,4.7823,34.28
10953,2025-01-30 21:39:00,21739.25,21742.75,21739.25,21742.25,21744.05,21749.15,4.6886,36.21
10954,2025-01-30 21:41:00,21743.25,21754.0,21741.5,21753.0,21745.63,21748.97,5.1014,34.15
10955,2025-01-30 21:43:00,21753.0,21757.25,21750.0,21754.5,21748.58,21749.8,5.1984,30.69
